id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout_percentage,health_score,z_score,cluster
id,company_id,year,,,,,other_income,interest,depreciation,profit_before_tax,tax_percentage,,eps,dividend_payout,,-0.5751350624360134,0
1156,TATAMOTORS,Mar 2023,345967.0,314151.0,31816.0,9.0,6664,10225,24860,3394,21,2690.0,7,32,45219.3,-0.30528257817189397,2
1157,TATAMOTORS,Mar 2024,437928.0,378389.0,59538.0,14.0,5673,9986,27270,27955,-14,31807.0,94,7,74379.8,2.615644850942741,1
1158,TATAMOTORS,TTM,440061.0,379564.0,60497.0,14.0,6617,8841,26580,31693,,33816.0,99,,75684.40000000001,2.817181520417319,1
1159,TATAPOWER,Mar 2013,33177.0,27583.0,5595.0,17.0,375,2642,2052,1277,92,123.0,0,-319,5048.8,-0.5627960826722638,0
1160,TATAPOWER,Mar 2014,35726.0,28810.0,6916.0,19.0,229,3440,2730,975,99,12.0,-1,-114,5656.0,-0.573931259532233,0
1161,TATAPOWER,Mar 2015,33593.0,27292.0,6301.0,19.0,1056,3699,2174,1484,72,457.0,1,210,5436.200000000001,-0.5292902351837077,0
1162,TATAPOWER,Mar 2016,29494.0,27389.0,2105.0,7.0,4060,3236,1649,1281,53,786.0,2,53,3896.7000000000003,-0.4962859722383934,0
1163,TATAPOWER,Mar 2017,27588.0,22114.0,5473.0,20.0,1297,3365,1956,1450,24,1100.0,3,39,4844.7,-0.46478646292280473,0
1164,TATAPOWER,Mar 2018,26840.0,24545.0,2295.0,9.0,6586,3761,2346,2773,6,2611.0,9,15,4418.7,-0.3132076139551153,0
1165,TATAPOWER,Mar 2019,29881.0,26811.0,3070.0,10.0,7186,4170,2393,3693,29,2606.0,9,15,4953.5,-0.31370919849835716,0
1166,TATAPOWER,Mar 2020,29136.0,22331.0,6805.0,23.0,2280,4494,2634,1958,33,1316.0,4,41,5486.1,-0.4431180106547565,0
1167,TATAPOWER,Mar 2021,32703.0,25782.0,6921.0,21.0,1775,4010,2745,1941,26,1439.0,4,44,5926.4,-0.4307790308910068,0
1168,TATAPOWER,Mar 2022,42816.0,35785.0,7031.0,16.0,2486,3859,3122,2535,15,2156.0,5,32,7256.5,-0.35885180739012434,0
1169,TATAPOWER,Mar 2023,55109.0,47381.0,7728.0,14.0,5540,4372,3439,5457,30,3810.0,10,19,9356.1,-0.1929276404857178,0
1170,TATAPOWER,Mar 2024,61449.0,50714.0,10735.0,17.0,3416,4633,3786,5732,25,4280.0,12,17,11080.8,-0.14577869342098318,0
1171,TATAPOWER,TTM,63489.0,52432.0,11057.0,17.0,3708,4549,3927,6289,,4403.0,12,,11430.6,-0.13343971365723348,0
1172,TATASTEEL,Mar 2013,134712.0,130746.0,3965.0,3.0,1445,3968,5575,-4133,78,-7272.0,-6,-11,11752.5,-1.3046396221269712,0
1173,TATASTEEL,Mar 2014,148614.0,132430.0,16184.0,11.0,716,4337,5841,6722,45,3665.0,3,27,21184.800000000003,-0.2074735922397317,0
1174,TATASTEEL,Mar 2015,139504.0,136095.0,3409.0,2.0,5994,4848,5944,-1388,99,-3939.0,-3,-20,13397.900000000001,-0.9702833656019488,0
1175,TATASTEEL,Mar 2016,101965.0,102590.0,-625.0,-1.0,10346,4221,5306,193,99,-497.0,0,-203,9810.0,-0.6249925660342541,0
1176,TATASTEEL,Mar 2017,112299.0,99156.0,13144.0,12.0,-3789,5072,5673,-1391,99,-4169.0,-4,-23,13507.900000000001,-0.9933562545910744,0
1177,TATASTEEL,Mar 2018,123249.0,101816.0,21433.0,17.0,10898,5455,5742,21135,16,17743.0,12,9,25855.4,1.204787847712043,2
1178,TATASTEEL,Mar 2019,157669.0,128351.0,29318.0,19.0,1524,7660,7342,15841,42,9122.0,9,15,28214.9,0.33995577825443185,2
1179,TATASTEEL,Mar 2020,139817.0,122354.0,17463.0,12.0,-2884,7533,8441,-1395,-99,1174.0,1,74,19692.6,-0.4573630116828252,0
1180,TATASTEEL,Mar 2021,156294.0,125790.0,30504.0,20.0,180,7607,9234,13844,41,8190.0,6,40,28060.6,0.2464604193941496,2
1181,TATASTEEL,Mar 2022,243959.0,180469.0,63490.0,26.0,1300,5462,9101,50227,17,41749.0,33,16,60147.700000000004,3.6129955567248504,2
1182,TATASTEEL,Mar 2023,243353.0,211053.0,32300.0,13.0,1569,6299,9335,18235,56,8075.0,7,50,37257.9,0.23492397489958686,2
1183,TATASTEEL,Mar 2024,229171.0,206923.0,22248.0,10.0,-6005,7508,9882,-1147,99,-4910.0,-4,-101,27629.5,-1.0676910838995177,0
1184,TATASTEEL,TTM,221012.0,195697.0,25314.0,11.0,371,7394,10269,8022,,2527.0,2,,30708.4,-0.3216342342815785,2
1185,TCS,Mar 2013,62989.0,44950.0,18040.0,29.0,1178,48,1080,18090,22,14076.0,36,31,17347.100000000002,0.8369257436984646,0
1186,TCS,Mar 2014,81809.0,56657.0,25153.0,31.0,1637,39,1349,25402,24,19332.0,49,33,23465.800000000003,1.3641914155543056,2
1187,TCS,Mar 2015,94648.0,70167.0,24482.0,26.0,3720,104,1799,26298,24,20060.0,51,78,24838.6,1.43722212505032,2
1188,TCS,Mar 2016,108646.0,77969.0,30677.0,28.0,3084,33,1888,31840,24,24338.0,62,35,29808.5,1.8663778602480534,2
1189,TCS,Mar 2017,117966.0,85655.0,32311.0,27.0,4221,32,1987,34513,24,26357.0,67,35,32038.1,2.068917698809116,2
1190,TCS,Mar 2018,123104.0,90588.0,32516.0,26.0,3642,52,2014,34092,24,25880.0,67,37,32422.4,2.0210665333838422,2
1191,TCS,Mar 2019,146463.0,106957.0,39506.0,27.0,4311,198,2056,41563,24,31562.0,84,36,39128.3,2.5910672083238895,2
1192,TCS,Mar 2020,156949.0,114840.0,42109.0,27.0,4592,924,3529,42248,23,32447.0,86,85,41311.8,2.6798476724776985,2
1193,TCS,Mar 2021,164177.0,117631.0,46546.0,28.0,1916,637,4065,43760,26,32562.0,88,43,43411.899999999994,2.691384116972261,2
1194,TCS,Mar 2022,191754.0,138697.0,53057.0,28.0,4018,784,4604,51687,26,38449.0,105,41,50477.7,3.2819497581852244,2
1195,TCS,Mar 2023,225458.0,166199.0,59259.0,26.0,3449,779,5022,56907,26,42303.0,115,100,57249.9,3.6685711241160486,2
1196,TCS,Mar 2024,240893.0,176597.0,64296.0,27.0,3464,778,4985,61997,26,46099.0,127,58,61823.100000000006,4.049374109345266,2
1197,TCS,TTM,252082.0,184491.0,67591.0,27.0,4091,795,5109,65778,,49006.0,135,,65093.3,4.340995362786083,2
1198,TECHM,Mar 2013,6873.0,5451.0,1422.0,21.0,-141,103,200,978,24,1307.0,25,5,1640.9,-0.4440208628325918,0
1199,TECHM,Mar 2014,18802.0,14630.0,4172.0,22.0,244,80,522,3815,20,3062.0,32,15,4361.0,-0.26796468815469976,0
1200,TECHM,Mar 2015,22621.0,18428.0,4193.0,19.0,106,69,611,3618,27,2659.0,27,22,4587.4,-0.3083924023399935,0
1201,TECHM,Mar 2016,26494.0,22234.0,4260.0,16.0,453,97,759,3857,22,3027.0,31,35,5141.4,-0.27147577995739275,0
1202,TECHM,Mar 2017,29141.0,24956.0,4184.0,14.0,775,129,978,3853,26,2851.0,29,28,5312.500000000001,-0.2891315558795061,0
1203,TECHM,Mar 2018,30773.0,26063.0,4710.0,15.0,1417,162,1085,4879,22,3786.0,39,33,6007.700000000001,-0.19533524629327872,0
1204,TECHM,Mar 2019,34742.0,28471.0,6271.0,18.0,534,133,1129,5543,23,4289.0,44,29,7074.700000000001,-0.14487584124314784,0
1205,TECHM,Mar 2020,36868.0,31365.0,5503.0,15.0,1192,192,1446,5058,23,3897.0,42,32,6899.5,-0.1842000694333095,0
1206,TECHM,Mar 2021,37855.0,31059.0,6796.0,18.0,788,174,1458,5953,27,4353.0,46,89,7569.1,-0.13845555908965207,0
1207,TECHM,Mar 2022,44646.0,36626.0,8020.0,18.0,1115,163,1520,7452,24,5630.0,57,47,9126.2,-0.010350866745681588,0
1208,TECHM,Mar 2023,53290.0,45527.0,7763.0,15.0,965,326,1957,6446,25,4857.0,50,91,9603.7,-0.0878958371308728,0
1209,TECHM,Mar 2024,51996.0,47489.0,4506.0,9.0,927,392,1817,3224,26,2397.0,24,150,7512.0,-0.33467543240586684,0
1210,TECHM,TTM,52476.0,46253.0,6223.0,12.0,1072,295,1852,5148,,3775.0,38,,8626.9,-0.19643873228841083,0
1211,TITAN,Mar 2013,10123.0,9109.0,1014.0,10.0,99,51,56,1006,28,725.0,8,26,1608.5,-0.502405303665944,0
1212,TITAN,Mar 2014,10927.0,9880.0,1047.0,10.0,117,87,68,1010,27,735.0,8,25,1702.8,-0.5014021345794604,0
1213,TITAN,Mar 2015,11913.0,10761.0,1153.0,10.0,67,81,90,1049,22,816.0,9,25,1865.6,-0.49327646497894223,0
1214,TITAN,Mar 2016,11276.0,10337.0,939.0,8.0,69,42,98,868,22,675.0,8,29,1680.9,-0.5074211490983627,0
1215,TITAN,Mar 2017,13261.0,12097.0,1164.0,9.0,-42,38,111,973,28,697.0,8,32,1955.9,-0.5052141771080985,0
1216,TITAN,Mar 2018,16120.0,14476.0,1644.0,10.0,70,53,131,1530,28,1102.0,13,29,2548.0,-0.464585829105508,0
1217,TITAN,Mar 2019,19779.0,17785.0,1994.0,10.0,178,53,163,1957,29,1389.0,16,32,3133.7,-0.43579487632342534,0
1218,TITAN,Mar 2020,21052.0,18589.0,2463.0,12.0,153,166,348,2102,29,1493.0,17,24,3443.7000000000003,-0.4253619178239947,0
1219,TITAN,Mar 2021,21644.0,19919.0,1725.0,8.0,180,203,375,1327,27,974.0,11,37,3073.1000000000004,-0.47742639341249954,0
1220,TITAN,Mar 2022,28799.0,25455.0,3344.0,12.0,177,218,399,2904,24,2198.0,24,31,4764.700000000001,-0.3546384972268928,0
1221,TITAN,Mar 2023,40575.0,35693.0,4882.0,12.0,306,300,441,4447,26,3274.0,37,27,6834.1,-0.24669750352124498,0
1222,TITAN,Mar 2024,51084.0,45792.0,5292.0,10.0,534,619,584,4623,24,3496.0,39,28,8096.400000000001,-0.22442714980130649,0
1223,TITAN,TTM,54458.0,49219.0,5239.0,10.0,538,840,647,4290,,3243.0,37,,8316.7,-0.2498073276893445,0
1224,TORNTPHARM,Mar 2013,3203.0,2506.0,697.0,22.0,1,34,83,582,25,435.0,13,45,707.8,-0.5314972071739718,0
1225,TORNTPHARM,Mar 2014,4172.0,3216.0,955.0,23.0,34,59,87,844,21,664.0,20,25,973.9000000000001,-0.5085246350934947,0
1226,TORNTPHARM,Mar 2015,4636.0,3616.0,1020.0,22.0,286,175,191,940,20,751.0,22,25,1074.4,-0.49979706404108637,0
1227,TORNTPHARM,Mar 2016,6687.0,3954.0,2733.0,41.0,32,184,238,2343,26,1733.0,51,34,2190.0,-0.40128585974838554,0
1228,TORNTPHARM,Mar 2017,5816.0,4438.0,1377.0,24.0,223,206,307,1088,14,934.0,28,25,1373.1,-0.48143906975843437,0
1229,TORNTPHARM,Mar 2018,5950.0,4601.0,1349.0,23.0,299,308,409,931,27,678.0,20,35,1275.5,-0.5071201983724175,0
1230,TORNTPHARM,Mar 2019,7673.0,5690.0,1983.0,26.0,-300,504,618,562,22,436.0,13,66,1541.8000000000002,-0.5313968902653234,0
1231,TORNTPHARM,Mar 2020,7939.0,5769.0,2170.0,27.0,121,451,654,1187,14,1025.0,30,53,1860.3000000000002,-0.4723102310714326,0
1232,TORNTPHARM,Mar 2021,8005.0,5524.0,2480.0,31.0,57,353,658,1526,18,1252.0,37,47,2051.5,-0.44953829280825225,0
1233,TORNTPHARM,Mar 2022,8508.0,6077.0,2431.0,29.0,-288,255,662,1226,37,777.0,23,105,1896.6999999999998,-0.49718882441622875,0
1234,TORNTPHARM,Mar 2023,9620.0,6778.0,2842.0,30.0,45,333,707,1847,33,1245.0,37,60,2318.6,-0.4502405111687908,0
1235,TORNTPHARM,Mar 2024,10728.0,7360.0,3368.0,31.0,146,354,808,2352,30,1656.0,49,57,2751.8,-0.40901026171431015,0
1236,TORNTPHARM,TTM,11302.0,7662.0,3640.0,32.0,72,276,797,2639,,1862.0,55,,2973.4000000000005,-0.3883449785327456,0
1237,TRENT,Mar 2013,2132.0,2128.0,5.0,0.0,58,29,45,-10,99,-27.0,-1,-87,203.9,-0.5778436189695194,0
1238,TRENT,Mar 2014,2333.0,2343.0,-10.0,0.0,91,26,54,1,99,-19.0,-1,-125,222.70000000000002,-0.5770410837003325,0
1239,TRENT,Mar 2015,2284.0,2196.0,88.0,4.0,208,22,75,200,35,129.0,4,26,307.2,-0.5621941812203735,0
1240,TRENT,Mar 2016,1686.0,1596.0,90.0,5.0,86,48,39,90,39,55.0,2,54,218.60000000000002,-0.569617632460353,0
1241,TRENT,Mar 2017,1812.0,1679.0,134.0,7.0,81,46,41,128,34,85.0,3,39,256.8,-0.5666081252009019,0
1242,TRENT,Mar 2018,2157.0,1949.0,208.0,10.0,27,44,46,147,41,87.0,3,44,314.90000000000003,-0.5664074913836051,0
1243,TRENT,Mar 2019,2630.0,2390.0,241.0,9.0,30,51,52,165,44,95.0,3,45,375.1,-0.5656049561144181,0
1244,TRENT,Mar 2020,3486.0,2957.0,529.0,15.0,147,263,247,165,36,106.0,3,29,552.7,-0.5645014701192861,0
1245,TRENT,Mar 2021,2593.0,2479.0,114.0,4.0,199,261,257,-205,-12,-181.0,-4,-15,221.9,-0.5932924229013686,0
1246,TRENT,Mar 2022,4498.0,3903.0,595.0,13.0,152,325,311,111,69,35.0,3,57,644.9,-0.5716239706333204,0
1247,TRENT,Mar 2023,8242.0,7128.0,1114.0,14.0,341,409,494,552,29,394.0,13,18,1318.8000000000002,-0.535610200428555,0
1248,TRENT,Mar 2024,12375.0,10404.0,1971.0,16.0,989,368,671,1921,23,1477.0,42,8,2422.8,-0.4269669883623686,0
1249,TRENT,TTM,15025.0,12672.0,2354.0,16.0,960,196,756,2362,,1809.0,51,,2935.5,-0.3936617746911093,0
1250,TVSMOTOR,Mar 2013,7510.0,7072.0,438.0,6.0,130,103,176,290,32,198.0,4,30,962.8,-0.5552723145236359,0
1251,TVSMOTOR,Mar 2014,8384.0,7892.0,492.0,6.0,44,80,149,307,39,187.0,4,37,1062.0,-0.5563758005187679,0
1252,TVSMOTOR,Mar 2015,10256.0,9650.0,605.0,6.0,80,62,179,444,28,328.0,7,28,1339.5000000000002,-0.5422311163993475,0
1253,TVSMOTOR,Mar 2016,11377.0,10558.0,819.0,7.0,93,70,262,580,26,429.0,9,28,1556.4,-0.5320991086258621,0
1254,TVSMOTOR,Mar 2017,12463.0,11591.0,871.0,7.0,163,60,317,658,23,509.0,11,23,1712.6000000000001,-0.5240737559339923,0
1255,TVSMOTOR,Mar 2018,16340.0,14769.0,1571.0,10.0,71,338,374,931,29,665.0,14,24,2373.3,-0.5084243181848463,0
1256,TVSMOTOR,Mar 2019,20160.0,17997.0,2163.0,11.0,25,663,442,1083,33,725.0,15,24,2957.1,-0.502405303665944,0
1257,TVSMOTOR,Mar 2020,18849.0,16585.0,2264.0,12.0,12,855,556,865,25,647.0,13,27,2825.3,-0.5102300225405171,0
1258,TVSMOTOR,Mar 2021,19421.0,17189.0,2232.0,11.0,36,881,565,822,26,608.0,13,28,2857.1000000000004,-0.5141423819778035,0
1259,TVSMOTOR,Mar 2022,24355.0,21601.0,2755.0,11.0,-5,940,743,1067,31,731.0,16,24,3556.6000000000004,-0.5018034022140538,0
1260,TVSMOTOR,Mar 2023,31974.0,27947.0,4027.0,13.0,136,1368,859,1936,32,1309.0,28,18,4931.7,-0.44382022901529505,0
1261,TVSMOTOR,Mar 2024,39145.0,33645.0,5500.0,14.0,106,1928,975,2703,34,1779.0,36,23,6278.9,-0.39667128195056045,0
1262,TVSMOTOR,TTM,42886.0,36696.0,6190.0,14.0,95,2064,1038,3182,,2094.0,42,,6986.0,-0.3650714557263234,0
1263,ULTRACEMCO,Mar 2013,20514.0,15674.0,4839.0,24.0,304,252,1023,3867,30,2688.0,98,9,4583.1,-0.3054832119891907,0
1264,ULTRACEMCO,Mar 2014,20730.0,16695.0,4035.0,19.0,322,361,1139,2858,23,2213.0,80,11,4172.5,-0.3531337435971672,0
1265,ULTRACEMCO,Mar 2015,23306.0,18881.0,4425.0,19.0,350,587,1203,2986,30,2102.0,76,12,4502.700000000001,-0.36426892045713644,0
1266,ULTRACEMCO,Mar 2016,25153.0,20252.0,4901.0,19.0,464,566,1377,3421,28,2480.0,90,11,4981.400000000001,-0.32634912898805196,0
1267,ULTRACEMCO,Mar 2017,25375.0,20162.0,5212.0,21.0,648,640,1348,3872,30,2714.0,99,10,5190.9,-0.30287497236433303,0
1268,ULTRACEMCO,Mar 2018,30979.0,24834.0,6145.0,20.0,242,1238,1848,3301,33,2224.0,81,13,5835.0,-0.3520302576020351,0
1269,ULTRACEMCO,Mar 2019,41462.0,34115.0,7347.0,18.0,350,1778,2451,3468,31,2400.0,88,13,7313.9,-0.3343744816799217,0
1270,ULTRACEMCO,Mar 2020,42430.0,33184.0,9246.0,22.0,651,1992,2723,5183,-11,5751.0,199,7,9321.599999999999,0.0017874792007713705,0
1271,ULTRACEMCO,Mar 2021,44726.0,33158.0,11568.0,26.0,619,1486,2700,8001,32,5462.0,189,20,10133.0,-0.02720410739860801,0
1272,ULTRACEMCO,Mar 2022,52599.0,41084.0,11514.0,22.0,669,945,2715,8524,14,7334.0,254,15,11652.1,0.16058914559114354,0
1273,ULTRACEMCO,Mar 2023,63240.0,52620.0,10620.0,17.0,507,823,2888,7416,32,5073.0,175,22,11542.599999999999,-0.06622738486282455,0
1274,ULTRACEMCO,Mar 2024,70908.0,57940.0,12969.0,18.0,567,968,3145,9422,26,7004.0,243,29,13786.7,0.12748456573718092,0
1275,ULTRACEMCO,TTM,71317.0,59261.0,12056.0,17.0,739,1216,3478,8101,,6252.0,216,,13252.7,0.052046250433605515,0
1276,UNIONBANK,Mar 2013,25169.0,7268.0,325.0,1.0,2868,17575,156,3037,30,2146.0,36,22,3473.0,-0.3598549764766081,0
1277,UNIONBANK,Mar 2014,29394.0,8829.0,-902.0,-3.0,3141,21467,198,2040,18,1687.0,27,15,3343.0,-0.40590043754621064,0
1278,UNIONBANK,Mar 2015,32164.0,9498.0,-973.0,-3.0,3957,23640,225,2759,36,1771.0,28,22,3632.3,-0.3974738172197474,0
1279,UNIONBANK,Mar 2016,32316.0,10349.0,-1928.0,-6.0,3934,23894,249,1758,24,1347.0,20,10,3190.8000000000006,-0.44000818648665696,0
1280,UNIONBANK,Mar 2017,32817.0,13871.0,-4830.0,-15.0,5430,23771,241,359,-58,573.0,8,0,2058.9000000000005,-0.5176534737804965,0
1281,UNIONBANK,Mar 2018,32952.0,21181.0,-11700.0,-36.0,5462,23471,368,-6607,-21,-5212.0,-45,0,-2306.7999999999997,-1.0979867903113258,0
1282,UNIONBANK,Mar 2019,34314.0,19019.0,-8601.0,-25.0,5042,23896,374,-3933,-25,-2922.0,-17,0,-322.69999999999936,-0.868261069506555,0
1283,UNIONBANK,Mar 2020,37479.0,21166.0,-9523.0,-25.0,5789,25837,417,-4151,-27,-3121.0,-9,0,-362.4000000000001,-0.888224134327581,0
1284,UNIONBANK,Mar 2021,69311.0,36270.0,-11071.0,-16.0,14307,44112,908,2327,-22,2863.0,4,0,4751.800000000001,-0.28792775297572565,0
1285,UNIONBANK,Mar 2022,68230.0,32264.0,-4213.0,-6.0,13524,40178,745,8566,39,5265.0,8,25,7663.9,-0.0469665384023372,0
1286,UNIONBANK,Mar 2023,81163.0,36155.0,-3024.0,-4.0,15915,48033,745,12147,31,8512.0,12,24,10613.1,0.27876246397892523,0
1287,UNIONBANK,Mar 2024,100376.0,32422.0,4590.0,5.0,17813,63364,895,21508,36,13797.0,18,20,16934.4,0.8089373261855689,0
1288,UNIONBANK,TTM,107058.0,35514.0,2090.0,2.0,20440,69454,0,22530,,16344.0,21,,17870.800000000003,1.0644444925129712,0
1289,UNITDSPR,Mar 2013,10378.0,9287.0,1091.0,11.0,146,985,178,73,99,-105.0,-2,-31,1325.3,-0.5856683378440924,0
1290,UNITDSPR,Mar 2014,10508.0,13876.0,-3368.0,-32.0,681,1323,203,-4213,7,-4489.0,-62,0,-1761.6000000000001,-1.0254576653585532,0
1291,UNITDSPR,Mar 2015,9254.0,9619.0,-366.0,-4.0,-360,687,223,-1635,3,-1687.0,-23,0,140.0000000000001,-0.7443696873258162,0
1292,UNITDSPR,Mar 2016,8495.0,8162.0,333.0,4.0,648,457,157,366,61,143.0,2,0,1007.4,-0.5607897444992963,0
1293,UNITDSPR,Mar 2017,8818.0,7826.0,991.0,11.0,-265,375,189,163,43,93.0,1,0,1218.5,-0.5658055899317149,0
1294,UNITDSPR,Mar 2018,8591.0,7381.0,1209.0,14.0,172,278,192,912,28,652.0,9,0,1485.4,-0.5097284379972752,0
1295,UNITDSPR,Mar 2019,9341.0,7947.0,1394.0,15.0,70,237,215,1012,32,684.0,10,0,1628.9,-0.5065182969205273,0
1296,UNITDSPR,Mar 2020,9325.0,7756.0,1569.0,17.0,89,212,285,1160,47,621.0,9,0,1655.0,-0.5128382621653746,0
1297,UNITDSPR,Mar 2021,8131.0,7080.0,1051.0,13.0,-25,188,299,540,33,362.0,5,0,1275.8000000000002,-0.5388203415053029,0
1298,UNITDSPR,Mar 2022,9712.0,8117.0,1595.0,16.0,-117,88,304,1087,25,811.0,11,0,1777.3000000000002,-0.49377804952218407,0
1299,UNITDSPR,Mar 2023,10612.0,9195.0,1417.0,13.0,249,104,283,1279,12,1126.0,16,0,1939.3000000000002,-0.46217822329794706,0
1300,UNITDSPR,Mar 2024,11321.0,9321.0,2000.0,18.0,208,76,275,1857,24,1408.0,19,46,2298.9,-0.4338888550591063,0
1301,UNITDSPR,TTM,11821.0,9710.0,2111.0,18.0,176,96,286,1905,,1402.0,19,,2379.8,-0.4344907565109965,0
1302,VBL,Dec 2012,1800.0,1572.0,228.0,13.0,44,116,136,21,-20,25.0,2,0,261.0,-0.5726271397198042,0
1303,VBL,Dec 2013,2115.0,1824.0,291.0,14.0,19,171,184,-46,-11,-40.0,0,0,285.6,-0.5791477387819483,0
1304,VBL,Dec 2014,2502.0,2116.0,387.0,15.0,14,187,210,4,99,-20.0,0,0,361.3,-0.5771414006089809,0
1305,VBL,Dec 2015,3394.0,2752.0,642.0,19.0,36,170,317,191,41,113.0,1,0,581.0,-0.5637992517587475,0
1306,VBL,Dec 2016,3861.0,3052.0,810.0,21.0,27,435,322,79,39,48.0,0,0,652.5,-0.5703198508208915,0
1307,VBL,Dec 2017,4004.0,3165.0,838.0,21.0,14,215,347,291,26,214.0,1,22,741.6,-0.5536672439852619,0
1308,VBL,Dec 2018,5105.0,4069.0,1036.0,20.0,6,223,385,434,31,300.0,1,16,945.3,-0.5450399898415019,0
1309,VBL,Dec 2019,7130.0,5667.0,1462.0,21.0,47,324,489,696,32,472.0,1,15,1344.6,-0.5277854815539821,0
1310,VBL,Dec 2020,6450.0,5235.0,1215.0,19.0,-30,294,529,363,1,357.0,1,22,1156.1,-0.5393219260485448,0
1311,VBL,Dec 2021,8823.0,7129.0,1694.0,19.0,51,207,531,1007,26,746.0,2,16,1692.7,-0.5002986485843283,0
1312,VBL,Dec 2022,13173.0,10310.0,2863.0,22.0,-18,204,617,2024,23,1550.0,5,15,2800.6000000000004,-0.41964385403103754,0
1313,VBL,Dec 2023,16043.0,12326.0,3717.0,23.0,-5,292,681,2739,23,2102.0,6,16,3564.8,-0.36426892045713644,0
1314,VBL,TTM,18987.0,14438.0,4549.0,24.0,86,415,853,3367,,2582.0,8,,4301.0,-0.3161168043059181,0
1315,VEDL,Mar 2013,2749.0,2283.0,465.0,17.0,33,475,197,-174,-25,2280.0,26,0,1329.8000000000002,-0.3464125107177263,0
1316,VEDL,Mar 2014,66152.0,46557.0,19595.0,30.0,1874,5094,6882,9493,-9,11421.0,21,15,17068.100000000002,0.5705843512370381,0
1317,VEDL,Mar 2015,73710.0,51595.0,22114.0,30.0,-19222,5659,7159,-9925,15,-11369.0,-53,-8,9463.599999999999,-1.7156379968593496,0
1318,VEDL,Mar 2016,64262.0,82741.0,-18479.0,-29.0,4290,5778,8572,-28540,-37,-17862.0,-41,-8,-6268.0999999999985,-2.366995684713226,0
1319,VEDL,Mar 2017,72225.0,50849.0,21376.0,30.0,4423,5855,6292,13652,17,11316.0,23,83,18167.7,0.5600510758289591,0
1320,VEDL,Mar 2018,91866.0,66989.0,24877.0,27.0,6087,5112,6283,19569,30,13692.0,28,76,22131.9,0.7984040507774899,2
1321,VEDL,Mar 2019,92048.0,68877.0,23171.0,25.0,4270,5689,8192,13560,28,9698.0,19,99,20040.300000000003,0.3977383176358939,0
1322,VEDL,Mar 2020,84447.0,63704.0,20743.0,25.0,-14932,4977,9093,-8259,-43,-4744.0,-18,-22,12775.0,-1.0510384770638879,0
1323,VEDL,Mar 2021,88021.0,60703.0,27318.0,31.0,2743,5210,7638,17213,13,15032.0,31,30,23016.5,0.9328287083663078,2
1324,VEDL,Mar 2022,132732.0,87908.0,44824.0,34.0,1832,4797,8895,32964,28,23710.0,51,89,36211.2,1.8033788416168761,2
1325,VEDL,Mar 2023,147308.0,112877.0,34431.0,23.0,2625,6225,10555,20276,28,14503.0,28,357,30865.9,0.8797610636913192,2
1326,VEDL,Mar 2024,143727.0,108415.0,35312.0,25.0,5239,9465,10723,20363,63,7539.0,11,259,27986.9,0.1811541118640597,2
1327,VEDL,TTM,144448.0,107376.0,37072.0,26.0,5266,9721,10958,21659,,15841.0,30,,31908.0,1.0139850874628404,2
1328,WIPRO,Mar 2013,37430.0,29773.0,7657.0,20.0,1440,289,940,7869,21,6182.0,5,28,8516.9,0.04502406682821951,0
1329,WIPRO,Mar 2014,43424.0,33788.0,9635.0,22.0,1922,383,1060,10114,21,7991.0,6,25,10433.7,0.22649735457312364,0
1330,WIPRO,Mar 2015,46951.0,36652.0,10299.0,22.0,2450,350,1175,11224,22,8714.0,7,34,11274.8,0.2990264795258963,0
1331,WIPRO,Mar 2016,51244.0,40448.0,10796.0,21.0,2752,558,1496,11494,22,8957.0,7,17,11950.2,0.3234034883274506,0
1332,WIPRO,Mar 2017,55448.0,44128.0,11321.0,20.0,2623,594,2310,11039,23,8518.0,7,6,12352.3,0.27936436543081544,0
1333,WIPRO,Mar 2018,54487.0,44100.0,10387.0,19.0,2550,583,2112,10242,22,8003.0,7,6,11769.800000000001,0.22770115747690411,0
1334,WIPRO,Mar 2019,59019.0,47406.0,11613.0,20.0,2614,738,1947,11542,22,9018.0,7,7,12997.0,0.32952281975500125,0
1335,WIPRO,Mar 2020,61138.0,48795.0,12342.0,20.0,2728,733,2086,12252,20,9772.0,9,6,13729.2,0.4051617688758734,0
1336,WIPRO,Mar 2021,61935.0,47164.0,14771.0,24.0,2404,509,2763,13903,22,10868.0,10,5,14976.8,0.5151091007544886,0
1337,WIPRO,Mar 2022,79312.0,62628.0,16684.0,21.0,2067,532,3078,15141,19,12243.0,11,27,17837.800000000003,0.6530448501459994,0
1338,WIPRO,Mar 2023,90488.0,73649.0,16839.0,19.0,2275,1008,3340,14766,23,11366.0,10,5,18650.7,0.5650669212613776,0
1339,WIPRO,Mar 2024,89760.0,73008.0,16752.0,19.0,2631,1255,3407,14721,25,11112.0,11,5,18450.199999999997,0.5395864264646912,0
1340,WIPRO,TTM,88792.0,71019.0,17773.0,20.0,3349,1431,3077,16615,,12488.0,12,,19210.300000000003,0.6776224927648505,0
1341,ZOMATO,Mar 2018,466.0,558.0,-92.0,-20.0,21,6,29,-107,0,-107.0,-3070,0,-27.800000000000004,-0.5858689716613892,0
